Mac1,Mac2,peso
149558,204941,1
149558,206958,1
149559,181906,1
149413,220287,1
149413,220285,1
149413,219687,1
149413,219420,1
149413,215450,1
149413,216016,1
149413,217495,1
149413,217510,1
149413,217950,1
149413,218464,1
149413,218665,1
149413,218686,1
149413,218707,1
149413,218708,1
149413,218709,1
149413,218710,1
149413,218712,1
149413,218734,1
149413,218763,1
149413,218764,1
149413,218870,1
149413,218982,1
149413,219000,1
149413,219147,1
149413,219321,1
149413,219385,1
149413,219386,1
149604,200593,1
149604,228275,1
149604,228280,1
149674,201943,1
149674,203162,1
149709,134556,1
149709,211314,1
149709,225508,1
149709,225509,1
149709,229975,1
149712,203186,1
149712,213385,1
149712,223466,1
149712,223486,1
149712,223502,1
149737,155317,1
149737,200631,1
149737,202656,1
149746,179000,1
149746,201002,1
149746,202686,1
150056,200599,1
150056,200871,1
150056,218051,1
150085,184251,1
150085,200582,1
150106,208647,1
149674,203161,1
149674,201941,1
149606,201205,1
149674,201000,1
149606,202117,1
149606,202487,1
149606,203985,1
149606,204649,1
149606,206762,1
149606,208257,1
149606,227428,1
149606,229952,1
149606,229953,1
149606,229954,1
149653,150802,1
149653,230192,1
149653,230193,1
149665,184535,1
149669,175121,1
149674,41738,1
149674,184792,1
149674,194378,1
149674,200565,1
149674,200915,1
149674,200997,1
149674,200998,1
149674,200999,1
149413,214895,1
149413,213379,1
149413,211473,1
149144,227826,1
149186,200871,1
149186,206947,1
149186,219261,1
149186,224466,1
149186,224488,1
149186,224489,1
149186,224490,1
149186,224491,1
149198,174064,1
149198,183360,1
149198,184749,1
149198,187566,1
149198,197951,1
149198,200631,1
149198,202060,1
149198,202117,1
149198,207791,1
149198,210905,1
149198,211493,1
149198,216196,1
149198,224696,1
149198,226044,1
149198,227766,1
149178,207121,1
149144,227825,1
149289,213735,1
149144,227824,1
148639,217728,1
148639,217747,1
148639,217748,1
148639,217749,1
148642,198145,1
148642,220406,1
148642,221825,1
148642,222068,1
148720,206494,1
148720,214880,1
148813,230148,1
148946,205929,1
148946,215224,1
148946,215287,1
148946,215288,1
148946,229920,1
148946,229921,1
148946,229922,1
149115,177115,1
149115,218340,1
149115,227068,1
149115,227069,1
149144,227823,1
149198,227768,1
149297,201903,1
149413,210729,1
149413,179489,1
149413,183360,1
149413,200678,1
149413,200898,1
149413,201070,1
149413,201376,1
149413,201428,1
149413,202117,1
149413,202656,1
149413,203352,1
149413,204754,1
149413,204755,1
149413,205766,1
149413,205929,1
149413,206309,1
149413,206690,1
149413,207779,1
149413,208028,1
149413,208210,1
149413,208971,1
149413,209006,1
149413,209096,1
149413,210019,1
149413,210049,1
149413,181176,1
149413,178876,1
149297,207806,1
149413,175812,1
149297,211766,1
149297,220567,1
149297,220569,1
149297,220570,1
149297,220571,1
149297,228170,1
149342,180418,1
149342,203682,1
149342,206191,1
149375,195370,1
149377,210186,1
149377,210187,1
149413,29201,1
149413,40695,1
149413,99527,1
149413,134987,1
149413,140815,1
149413,141224,1
149413,143193,1
149413,144350,1
149413,146603,1
149413,155317,1
149413,170630,1
150106,208661,1
150108,134787,1
150108,208351,1
150540,200631,1
150540,203308,1
150540,203863,1
150540,204507,1
150540,205668,1
150540,206105,1
150540,212453,1
150540,215254,1
150540,216645,1
150540,218888,1
150540,219031,1
150540,219032,1
150540,219033,1
150540,219492,1
150540,219493,1
150540,220199,1
150540,220200,1
150585,41302,1
150585,177171,1
150585,200565,1
150585,201394,1
150585,201907,1
150585,203940,1
150585,204593,1
150540,201376,1
150540,183023,1
150585,220406,1
150540,180732,1
150356,212500,1
150356,214745,1
150356,215358,1
150356,215376,1
150356,215378,1
150356,215379,1
150356,215380,1
150358,90001,1
150358,200989,1
150358,202117,1
150358,211240,1
150358,217338,1
150358,219894,1
150358,229572,1
150358,229573,1
150358,229574,1
150359,139830,1
150359,181765,1
150359,206679,1
150359,210628,1
150359,211362,1
150540,150830,1
150540,180727,1
150585,212100,1
150585,222088,1
150356,154632,1
150802,205549,1
150802,209812,1
150802,211873,1
150802,214102,1
150802,214103,1
150802,214104,1
150802,217621,1
150802,221984,1
150802,223568,1
150802,223569,1
150802,224973,1
150805,203448,1
150822,223033,1
150822,226047,1
150822,227238,1
150822,227519,1
150822,229179,1
150822,229750,1
150822,229751,1
150822,229752,1
150822,229753,1
150830,200631,1
150830,203186,1
150830,216645,1
150802,207738,1
150802,204567,1
150585,222089,1
150802,203905,1
150585,222091,1
150585,222142,1
150585,222143,1
150585,222144,1
150674,193794,1
150674,201731,1
150674,214600,1
150674,230739,1
150772,171076,1
150772,200991,1
150772,202579,1
150772,203612,1
150772,204754,1
150772,206667,1
150772,209574,1
150772,209575,1
150772,209576,1
150776,208444,1
150776,229818,1
150776,229843,1
150776,229844,1
150776,229845,1
150802,65281,1
150356,208781,1
150343,204195,1
150108,221949,1
150143,218234,1
150143,230471,1
150161,200841,1
150161,204231,1
150161,209655,1
150161,221345,1
150161,222152,1
150161,222153,1
150161,222154,1
150161,222155,1
150163,46493,1
150163,184630,1
150163,202117,1
150163,207732,1
150163,220021,1
150163,220033,1
150163,220034,1
150163,220035,1
150163,220036,1
150240,174780,1
150240,200618,1
150240,207579,1
150240,208724,1
150240,221240,1
150143,229407,1
150143,208971,1
150251,181555,1
150143,206112,1
150139,200802,1
150139,200922,1
150139,203589,1
150139,203612,1
150139,209637,1
150139,219196,1
150139,221774,1
150139,222689,1
150139,222947,1
150139,222948,1
150143,134787,1
150143,173791,1
150143,194588,1
150143,200597,1
150143,200777,1
150143,200822,1
150143,202829,1
150143,204305,1
150143,204306,1
150143,204567,1
150143,205766,1
150143,206094,1
150143,206110,1
150251,173791,1
150251,225451,1
150343,200631,1
150285,226695,1
150285,226697,1
150324,24367,1
150324,41302,1
150324,138558,1
150324,187910,1
150324,198145,1
150324,206967,1
150324,208775,1
150324,212077,1
150324,215241,1
150324,215254,1
150324,217514,1
150324,218076,1
150324,220273,1
150324,221949,1
150324,225000,1
150324,225219,1
150324,225220,1
150324,225221,1
150324,226927,1
150324,226929,1
150324,226930,1
150324,226931,1
150285,226696,1
150285,226660,1
150254,173030,1
150285,223774,1
150254,173031,1
150254,184339,1
150254,200922,1
150254,200931,1
150254,215142,1
150254,219891,1
150254,224992,1
150285,169904,1
150285,201076,1
150285,206732,1
150285,206735,1
150285,208413,1
150285,209096,1
150285,212807,1
150285,216623,1
150285,218271,1
150285,218417,1
150285,218442,1
150285,218463,1
150285,218465,1
150285,218489,1
150285,218490,1
150285,218491,1
137759,222567,1
137759,222294,1
169072,200591,1
46493,205632,1
46493,203319,1
46493,203345,1
46493,203655,1
46493,203750,1
46493,203985,1
46493,203995,1
46493,204167,1
46493,204567,1
46493,204646,1
46493,205429,1
46493,205619,1
46493,205743,1
46493,221268,1
46493,206243,1
46493,206420,1
46493,206599,1
46493,206781,1
46493,206951,1
46493,207457,1
46493,207732,1
46493,208090,1
46493,208160,1
46493,208407,1
46493,208907,1
46493,201298,1
46493,201279,1
46493,201167,1
46493,201151,1
46493,176851,1
46493,180417,1
46493,180433,1
46493,180693,1
46493,182507,1
46493,183076,1
46493,184251,1
46493,184339,1
46493,184532,1
46493,184630,1
46493,186581,1
46493,187234,1
46493,188058,1
46493,189261,1
46493,192466,1
46493,196151,1
46493,198145,1
46493,200574,1
46493,200599,1
46493,200631,1
46493,200898,1
46493,200922,1
46493,201076,1
46493,208943,1
46493,211024,1
46493,211240,1
46493,218337,1
46493,218339,1
46493,218340,1
46493,218365,1
46493,218376,1
46493,218377,1
46493,218378,1
46493,218395,1
46493,218396,1
46493,218786,1
46493,219196,1
46493,219750,1
46493,219751,1
46493,219799,1
46493,219986,1
46493,220016,1
46493,220017,1
46493,220021,1
46493,220033,1
46493,220034,1
46493,220035,1
46493,220036,1
46493,220062,1
46493,220273,1
46493,218338,1
46493,218127,1
46493,211576,1
46493,217713,1
46493,211949,1
46493,211987,1
46493,212465,1
46493,212713,1
46493,213424,1
46493,214104,1
46493,214365,1
46493,214555,1
46493,214677,1
46493,214821,1
46493,216173,1
46493,216201,1
46493,216675,1
46493,216718,1
46493,216748,1
46493,216749,1
46493,216767,1
46493,216887,1
46493,216920,1
46493,216921,1
46493,216976,1
46493,216977,1
46493,217515,1
46493,175121,1
46493,174011,1
46493,171606,1
43146,219691,1
43543,203033,1
43558,175252,1
43558,200898,1
43558,202152,1
43608,200922,1
43608,208351,1
43613,134835,1
43613,136680,1
43613,218084,1
43613,218099,1
43613,224392,1
43799,163173,1
43799,197210,1
43799,200580,1
43799,209712,1
43799,213087,1
43799,222659,1
43799,222660,1
43799,222661,1
44122,210900,1
44122,214639,1
44122,214641,1
44288,142588,1
43543,200574,1
43146,219677,1
44296,200792,1
43146,219676,1
42797,135386,1
42797,171606,1
42797,173388,1
42797,185025,1
42797,200582,1
42797,200585,1
42797,201871,1
42797,225791,1
42797,225862,1
42797,225863,1
42797,225864,1
42797,225886,1
42797,225887,1
42797,225888,1
42797,225889,1
42842,144313,1
43020,203064,1
43020,227680,1
43146,174766,1
43146,200582,1
43146,212252,1
43146,215217,1
43146,219099,1
44288,221538,1
44296,201970,1
46493,165085,1
44735,224052,1
44793,229898,1
44812,215740,1
44812,225915,1
44812,225916,1
44850,201002,1
44850,229606,1
45645,154959,1
45645,175974,1
45645,193895,1
45645,203418,1
45645,205196,1
46493,6668,1
46493,9307,1
46493,103221,1
46493,137759,1
46493,144405,1
46493,145970,1
46493,147865,1
46493,148359,1
46493,150254,1
46493,150324,1
46493,152801,1
46493,161397,1
44778,211042,1
44735,223993,1
44296,202133,1
44735,215173,1
44296,202134,1
44296,202135,1
44296,202136,1
44537,184171,1
44537,210317,1
44537,211705,1
44537,222453,1
44537,222454,1
44596,142800,1
44596,175252,1
44596,202012,1
44596,207987,1
44596,208036,1
44596,208037,1
44596,211844,1
44709,225777,1
44735,200597,1
44735,205099,1
44735,212917,1
44735,212918,1
44735,212920,1
44735,212921,1
44735,212922,1
46493,221125,1
46493,222731,1
28867,213638,1
52518,216469,1
52142,204567,1
52142,205929,1
52142,209028,1
52142,211325,1
52142,211326,1
52142,211346,1
52142,211347,1
52142,211348,1
52518,178877,1
52518,216467,1
52518,216468,1
52845,207791,1
46493,223375,1
52845,212077,1
52895,205416,1
53359,212207,1
53638,219861,1
53808,172840,1
53808,173599,1
53808,180433,1
53808,202866,1
53808,211302,1
53808,213924,1
53808,214009,1
52142,203457,1
52142,170031,1
52142,141703,1
51993,225866,1
50266,205929,1
50266,213045,1
50266,213073,1
50266,213711,1
50791,180584,1
50791,223925,1
50791,229203,1
51007,145672,1
51007,208971,1
51007,212218,1
51007,217066,1
51007,218328,1
51203,158866,1
51203,208628,1
51277,207422,1
51277,223771,1
51889,203199,1
51889,208351,1
51889,226339,1
51906,213408,1
51906,219891,1
51906,228557,1
51993,216324,1
53808,214026,1
53808,221084,1
53808,223041,1
55228,202191,1
55228,204295,1
55228,204296,1
55228,204297,1
55229,175252,1
55707,204623,1
55707,210552,1
55707,210554,1
55707,210556,1
55709,208912,1
55791,201613,1
55791,202897,1
55895,128170,1
55895,217826,1
55895,217827,1
56024,204371,1
56024,226643,1
56151,169904,1
56151,200565,1
56151,200597,1
56151,201205,1
56151,204755,1
56151,207553,1
56151,207569,1
55228,204294,1
55228,201349,1
53808,223042,1
55228,200683,1
54014,225079,1
54014,226997,1
54096,214347,1
54096,226799,1
54225,121919,1
54225,204195,1
54225,212410,1
54225,220212,1
54225,221202,1
54225,226507,1
54225,226549,1
54327,153250,1
54327,204567,1
54327,205046,1
54327,208637,1
54327,208971,1
54327,219891,1
54327,225970,1
54327,226661,1
54327,229217,1
54327,230508,1
55156,228081,1
55228,200565,1
50266,200631,1
49877,204834,1
49877,204833,1
46493,226826,1
46493,226857,1
46493,226924,1
46493,227072,1
46493,227952,1
46493,228061,1
46493,228119,1
46493,228128,1
46493,228320,1
46493,228330,1
46493,228331,1
46493,228332,1
46493,229224,1
46493,229585,1
46493,229586,1
46493,229864,1
46493,229919,1
46493,230427,1
46621,174064,1
46621,200618,1
46621,201687,1
46621,201957,1
46804,158348,1
47038,224320,1
46493,226828,1
46493,226389,1
47341,85805,1
46493,226057,1
46493,223376,1
46493,223406,1
46493,223462,1
46493,223466,1
46493,223549,1
46493,223647,1
46493,224271,1
46493,224481,1
46493,224992,1
46493,224993,1
46493,225000,1
46493,225062,1
46493,225075,1
46493,225076,1
46493,225219,1
46493,225220,1
46493,225221,1
46493,225257,1
46493,225258,1
46493,225259,1
46493,225260,1
46493,225261,1
46493,225777,1
47341,41302,1
47341,202117,1
49877,204762,1
47908,217018,1
47908,217075,1
47908,217076,1
47908,223164,1
48554,210626,1
48763,143193,1
49238,134787,1
49238,203954,1
49238,203955,1
49238,203956,1
49509,17697,1
49509,184251,1
49509,208971,1
49509,211381,1
49509,217066,1
49509,218320,1
49533,140679,1
49533,228330,1
49533,228351,1
49533,228373,1
49728,218652,1
49877,194166,1
49877,200871,1
49877,202675,1
47908,217074,1
47908,215120,1
47341,222158,1
47908,213062,1
47366,201656,1
47366,204917,1
47366,204944,1
47366,204945,1
47366,204946,1
47518,201863,1
47518,219304,1
47518,221569,1
47529,196534,1
47529,200631,1
47529,203734,1
47529,205929,1
47529,220526,1
47529,220527,1
47908,197210,1
47908,201492,1
47908,202117,1
47908,204103,1
47908,206895,1
47908,206967,1
47908,210339,1
47908,210962,1
47908,211045,1
42797,63728,1
42608,206874,1
42608,206873,1
36171,139412,1
35527,200989,1
35553,219687,1
35553,220752,1
35814,169269,1
35814,203345,1
35814,208351,1
35814,209827,1
36168,214279,1
36168,221883,1
36171,156,1
36171,107197,1
36171,142897,1
42608,206872,1
36171,145457,1
36171,161696,1
36171,169288,1
36171,175812,1
36171,177783,1
36171,179000,1
36171,180215,1
36171,180297,1
36171,181176,1
36171,181555,1
36171,183360,1
35307,223919,1
34409,210505,1
34409,210504,1
33663,225928,1
32134,229484,1
32214,201551,1
32214,202881,1
32214,205919,1
32214,209365,1
32214,214948,1
32214,214978,1
32214,215016,1
32214,215042,1
32214,215043,1
32214,215045,1
32214,215046,1
32506,178441,1
32506,200597,1
32506,206450,1
32506,206494,1
33663,183059,1
33663,200718,1
33663,203595,1
33663,208351,1
33663,221582,1
33663,224970,1
33663,224985,1
36171,187668,1
36171,194881,1
36171,200565,1
36171,216433,1
36171,216521,1
36171,216523,1
36171,217351,1
36171,217720,1
36171,218185,1
36171,218363,1
36171,219612,1
36171,219630,1
36171,219646,1
36171,219657,1
36171,219659,1
36171,219660,1
36171,219916,1
36171,219917,1
36171,219928,1
36171,219944,1
36171,220009,1
36171,220010,1
36171,220011,1
36171,220043,1
36171,220044,1
36171,220045,1
36171,220046,1
36171,216494,1
36171,216389,1
36171,200654,1
36171,216252,1
36171,201000,1
36171,201076,1
36171,201234,1
36171,201298,1
36171,202691,1
36171,202937,1
