Mac1,Mac2
170005,186975
170005,183067
186974,169144
186974,178317
179436,186974
186974,186975
186974,183067
178317,169144
179436,169144
169144,186975
169144,183067
179436,178317
178317,186975
178317,183067
179436,186975
179436,183067
183067,186975
186976,186977
170389,186977
180268,186977
186977,172191
186978,186977
186976,170389
180268,186976
186976,172191
186978,186976
180268,170389
170389,172191
186978,170389
180268,172191
180268,186978
186978,172191
186979,185441
186980,175843
176024,175843
133435,175843
186981,175843
176024,186980
186980,133435
186981,186980
176024,133435
176024,186981
186981,133435
186982,169300
186982,186983
186982,186984
186982,169729
186982,182962
186983,169300
186984,169300
169729,169300
182962,169300
186984,186983
186983,169729
186983,182962
186984,169729
186984,182962
182962,169729
182013,146801
182013,181462
182013,171392
182013,169061
182013,178968
181462,146801
146801,171392
169061,146801
178968,146801
181462,171392
169061,181462
178968,181462
169061,171392
178968,171392
169061,178968
186963,186985
169571,186985
169571,186963
186986,186959
186959,186075
186959,186987
186986,186075
186986,186987
186075,186987
174174,169440
169144,174174
174174,170691
169144,169440
170691,169440
169144,170691
177541,186988
186989,186988
177541,186989
183326,186990
183326,186976
183326,133791
183326,175849
183326,184277
186976,186990
133791,186990
175849,186990
184277,186990
133791,186976
175849,186976
186976,184277
133791,175849
133791,184277
175849,184277
169796,133435
169796,186984
178968,169796
186984,133435
178968,133435
178968,186984
182462,181462
186519,170667
169571,170667
186519,169571
185955,186991
186992,186993
183693,186993
186940,186993
183693,186992
186940,186992
186940,183693
178968,148012
173431,172715
175562,173431
173431,186386
173431,186994
175562,172715
186386,172715
186994,172715
175562,186386
175562,186994
186386,186994
186445,181110
186445,186989
177541,186445
186989,181110
177541,181110
177541,186989
169836,183414
169836,186995
180886,169836
179364,169836
169836,184277
169836,186996
186995,183414
180886,183414
179364,183414
184277,183414
186996,183414
180886,186995
179364,186995
186995,184277
186995,186996
179364,180886
180886,184277
180886,186996
179364,184277
179364,186996
184277,186996
180268,175976
178573,169571
186997,170993
181462,170993
170993,169571
181462,186997
186997,169571
181462,169571
186959,186992
183416,186959
186959,186998
183416,186992
186992,186998
183416,186998
176163,170487
90695,170487
186999,170487
176163,90695
176163,186999
186999,90695
177380,187000
186386,169718
180560,186996
170293,169836
170293,173165
141493,170293
170293,184277
170293,2143
170293,148896
169836,173165
141493,169836
169836,184277
169836,2143
169836,148896
141493,173165
184277,173165
173165,2143
148896,173165
141493,184277
141493,2143
141493,148896
184277,2143
148896,184277
148896,2143
181304,172715
185955,181304
178968,181304
185955,172715
178968,172715
185955,178968
181110,182386
184267,169659
183457,184267
184267,184623
184267,182962
183457,169659
169659,184623
182962,169659
183457,184623
183457,182962
182962,184623
181065,177655
181462,177655
154671,177655
181065,181462
154671,181065
154671,181462
54210,169383
169383,147776
187001,169383
54210,147776
54210,187001
187001,147776
145869,187002
186386,187002
145869,186386
185305,171846
187003,171846
169870,171846
185305,187003
185305,169870
187003,169870
170293,176066
187004,176066
176066,184277
186741,176066
178968,176066
187004,170293
170293,184277
170293,186741
170293,178968
187004,184277
187004,186741
187004,178968
186741,184277
178968,184277
178968,186741
187005,181304
174311,187005
187005,172715
187005,187006
174311,181304
181304,172715
181304,187006
174311,172715
174311,187006
172715,187006
187007,186107
181462,186107
187007,181462
169383,187008
187009,187008
183457,187008
187010,187008
187009,169383
183457,169383
169383,187010
183457,187009
187009,187010
183457,187010
187011,176610
181110,183186
171069,183186
186259,183186
187012,183186
179628,183186
171069,181110
186259,181110
187012,181110
179628,181110
171069,186259
171069,187012
171069,179628
187012,186259
179628,186259
179628,187012
183085,187013
186741,187013
187013,152907
183085,186741
183085,152907
186741,152907
187014,171807
171807,187015
171807,187016
171807,186867
187014,187015
187014,187016
187014,186867
187016,187015
186867,187015
187016,186867
176744,175236
174030,176744
176744,136604
186386,176744
176744,134359
176744,169571
174030,175236
136604,175236
186386,175236
175236,134359
169571,175236
174030,136604
174030,186386
174030,134359
174030,169571
186386,136604
136604,134359
169571,136604
186386,134359
186386,169571
169571,134359
185955,187017
174785,187017
185955,174785
183457,178650
183457,179387
183457,187018
183457,187019
178650,179387
178650,187018
178650,187019
187018,179387
179387,187019
187018,187019
184472,170060
141189,170060
187020,170060
177395,170060
187021,170060
187022,170060
141189,184472
187020,184472
177395,184472
187021,184472
187022,184472
187020,141189
177395,141189
187021,141189
187022,141189
187020,177395
187020,187021
187020,187022
187021,177395
187022,177395
187021,187022
187023,175888
187023,177396
175888,177396
169209,187024
181462,187024
187025,187024
169209,181462
169209,187025
181462,187025
187026,187027
171807,169718
171807,187028
171807,186259
169718,187028
186259,169718
186259,187028
187029,186867
182351,171590
187030,171590
186386,171590
179402,171590
182351,187030
182351,186386
182351,179402
187030,186386
187030,179402
186386,179402
187031,187017
186741,187017
187032,187017
186741,187031
187031,187032
186741,187032
169061,181110
169061,177395
177395,181110
184472,170060
187033,170060
187033,184472
185955,187034
179628,187034
174030,187034
185955,179628
174030,185955
174030,179628
186853,181462
186853,169836
181462,169836
185748,187035
186259,187035
185748,186259
187036,187037
186386,187037
186386,187036
180722,169444
187038,181462
181462,184524
187038,184524
187039,184472
169426,187039
169426,184472
185065,175110
177395,187040
186259,177395
174030,177395
186259,187040
174030,187040
174030,186259
179628,187041
187031,187042
187043,187042
187043,187031
187044,172191
187045,187046
133843,142727
177003,142727
176446,142727
177003,133843
133843,176446
177003,176446
174542,178459
187047,187048
187049,179387
171675,184704
187050,143452
187051,187052
180976,143452
177600,187053
169528,187053
177600,169528
181480,181873
136202,169718
169326,186741
169654,169326
169654,186741
187054,187055
169381,187054
169729,187054
169381,187055
169729,187055
169381,169729
184198,143452
187056,139858
187056,187057
187057,139858
181480,187058
177229,183196
187059,177229
177229,185441
177229,184774
177229,173231
177229,149590
187059,183196
183196,185441
183196,184774
183196,173231
183196,149590
187059,185441
187059,184774
187059,173231
187059,149590
185441,184774
185441,173231
185441,149590
184774,173231
184774,149590
173231,149590
187051,186999
171617,187060
171617,186741
171617,169654
187060,186741
169654,187060
169654,186741
187061,178468
143452,178468
183354,178468
187062,178468
187061,143452
183354,187061
187062,187061
183354,143452
187062,143452
187062,183354
187063,171542
182722,171542
174030,171542
182722,187063
174030,187063
174030,182722
187064,187063
187064,181480
181480,169729
187064,169729
169034,143452
169034,186244
169034,185441
143452,186244
185441,143452
185441,186244
187065,181990
186741,181990
185800,181990
187065,186741
187065,185800
186741,185800
169291,187066
169291,186999
186999,187066
177395,187067
177395,178468
187067,178468
180651,187068
187061,187069
173362,187069
178989,187069
169729,187069
185640,187069
173362,187061
178989,187061
169729,187061
185640,187061
173362,178989
173362,169729
185640,173362
169729,178989
185640,178989
185640,169729
171764,143452
171764,187070
187070,143452
171787,183195
175949,183616
169034,183616
187071,183616
169034,175949
187071,175949
169034,187071
141517,186045
141517,187072
141517,187073
186045,187072
187073,186045
187073,187072
185017,180404
177257,136638
177257,187074
186999,177257
187074,136638
186999,136638
186999,187074
174675,187075
177588,187075
187075,175738
187075,187067
184430,187075
177588,174675
174675,175738
174675,187067
184430,174675
177588,175738
177588,187067
177588,184430
187067,175738
184430,175738
184430,187067
180381,187076
180381,169061
187073,180381
169061,187076
187073,187076
187073,169061
187077,169760
180651,169760
187077,180651
64845,175662
64845,187061
64845,187078
180268,64845
64845,143452
64845,187079
175662,187061
175662,187078
180268,175662
175662,143452
175662,187079
187078,187061
180268,187061
187061,143452
187061,187079
180268,187078
187078,143452
187078,187079
180268,143452
180268,187079
143452,187079
187080,171286
187081,187080
187082,187080
169034,187080
187081,171286
187082,171286
169034,171286
187081,187082
187081,169034
169034,187082
169535,171352
169535,185441
169535,169729
141517,169535
171352,185441
171352,169729
141517,171352
185441,169729
141517,185441
141517,169729
186999,187083
186999,187084
175594,186999
187085,186999
186999,187086
185906,186999
187083,187084
175594,187083
187085,187083
187083,187086
185906,187083
175594,187084
187085,187084
187084,187086
185906,187084
187085,175594
175594,187086
185906,175594
187085,187086
185906,187085
185906,187086
150167,187087
174863,187076
174863,187088
174863,178508
187088,187076
187076,178508
187088,178508
186298,175662
186298,169519
177588,186298
186298,175325
186298,143452
187089,186298
175662,169519
